user_id,role,age_group,gender,timestamp,event_type,product_id,product_slug,product_name,brand_name,category,search_query,cart_size,price,order_id,payment_status,shipping_status,session_id
ae32e878-a8ae-5e24-8ba6-272e3fea4247,customer,35-44,other,2026-04-02T12:14:00+00:00,product_view,634add95-ecf4-5343-aa40-24ac3d2053f3,washing-machine-cleanwave-10kg,Washing Machine CleanWave 10kg,polar-home,home_appliances,mua lai,0,9990000,,unpaid,pending,sess-027-02
ae32e878-a8ae-5e24-8ba6-272e3fea4247,customer,35-44,other,2026-04-02T12:16:00+00:00,add_to_cart,634add95-ecf4-5343-aa40-24ac3d2053f3,washing-machine-cleanwave-10kg,Washing Machine CleanWave 10kg,polar-home,home_appliances,,1,9990000,,unpaid,pending,sess-027-02
ae32e878-a8ae-5e24-8ba6-272e3fea4247,customer,35-44,other,2026-04-02T12:18:00+00:00,order_created,634add95-ecf4-5343-aa40-24ac3d2053f3,washing-machine-cleanwave-10kg,Washing Machine CleanWave 10kg,polar-home,home_appliances,,1,9990000,ORD-027-02-R,pending,pending,sess-027-02
ae32e878-a8ae-5e24-8ba6-272e3fea4247,customer,35-44,other,2026-04-02T12:20:00+00:00,payment_success,634add95-ecf4-5343-aa40-24ac3d2053f3,washing-machine-cleanwave-10kg,Washing Machine CleanWave 10kg,polar-home,home_appliances,,1,9990000,ORD-027-02-R,paid,delivered,sess-027-02
ae32e878-a8ae-5e24-8ba6-272e3fea4247,customer,35-44,other,2026-04-02T12:24:00+00:00,search,,,,,cosmetics,son mau nude,0,,,unpaid,pending,sess-027-03
ae32e878-a8ae-5e24-8ba6-272e3fea4247,customer,35-44,other,2026-04-02T12:29:00+00:00,view_category,,,,,cosmetics,son mau nude,0,,,unpaid,pending,sess-027-03
ae32e878-a8ae-5e24-8ba6-272e3fea4247,customer,35-44,other,2026-04-02T12:33:00+00:00,product_view,21582fa8-482c-5253-8b79-8e9be326f826,son-lip-dewy-rose,Son Lip Dewy Rose,velvet-glow,cosmetics,son mau nude,0,259000,,unpaid,pending,sess-027-03
ae32e878-a8ae-5e24-8ba6-272e3fea4247,customer,35-44,other,2026-04-02T12:36:00+00:00,product_click,21582fa8-482c-5253-8b79-8e9be326f826,son-lip-dewy-rose,Son Lip Dewy Rose,velvet-glow,cosmetics,son mau nude,0,259000,,unpaid,pending,sess-027-03
ae32e878-a8ae-5e24-8ba6-272e3fea4247,customer,35-44,other,2026-04-02T12:39:00+00:00,product_view,4161e74f-b744-5a0a-ae87-c18d34facaa6,serum-niacinamide-10,Serum Niacinamide 10%,velvet-glow,cosmetics,son mau nude,0,389000,,unpaid,pending,sess-027-03
ae32e878-a8ae-5e24-8ba6-272e3fea4247,customer,35-44,other,2026-04-02T12:42:00+00:00,product_click,4161e74f-b744-5a0a-ae87-c18d34facaa6,serum-niacinamide-10,Serum Niacinamide 10%,velvet-glow,cosmetics,son mau nude,0,389000,,unpaid,pending,sess-027-03
ae32e878-a8ae-5e24-8ba6-272e3fea4247,customer,35-44,other,2026-04-02T12:45:00+00:00,add_to_cart,21582fa8-482c-5253-8b79-8e9be326f826,son-lip-dewy-rose,Son Lip Dewy Rose,velvet-glow,cosmetics,,1,259000,,unpaid,pending,sess-027-03
ae32e878-a8ae-5e24-8ba6-272e3fea4247,customer,35-44,other,2026-04-02T12:48:00+00:00,checkout_started,21582fa8-482c-5253-8b79-8e9be326f826,son-lip-dewy-rose,Son Lip Dewy Rose,velvet-glow,cosmetics,,1,259000,ORD-027-03,pending,pending,sess-027-03
ae32e878-a8ae-5e24-8ba6-272e3fea4247,customer,35-44,other,2026-04-02T12:52:00+00:00,order_created,21582fa8-482c-5253-8b79-8e9be326f826,son-lip-dewy-rose,Son Lip Dewy Rose,velvet-glow,cosmetics,,1,259000,ORD-027-03,pending,pending,sess-027-03
ae32e878-a8ae-5e24-8ba6-272e3fea4247,customer,35-44,other,2026-04-02T12:56:00+00:00,payment_success,21582fa8-482c-5253-8b79-8e9be326f826,son-lip-dewy-rose,Son Lip Dewy Rose,velvet-glow,cosmetics,,1,259000,ORD-027-03,paid,in_transit,sess-027-03
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T12:00:00+00:00,search,,,,,electronics,laptop pin trau,0,,,unpaid,pending,sess-028-01
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T12:05:00+00:00,view_category,,,,,electronics,laptop pin trau,0,,,unpaid,pending,sess-028-01
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T12:09:00+00:00,product_view,5cb8fc78-29f5-5ca2-b57d-da193e471a32,mobile-aurora-lite-5g,Mobile Aurora Lite 5G,aurora-mobile,electronics,laptop pin trau,0,7990000,,unpaid,pending,sess-028-01
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T12:12:00+00:00,product_click,5cb8fc78-29f5-5ca2-b57d-da193e471a32,mobile-aurora-lite-5g,Mobile Aurora Lite 5G,aurora-mobile,electronics,laptop pin trau,0,7990000,,unpaid,pending,sess-028-01
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T12:15:00+00:00,product_view,94d6af4f-6b77-54cd-a78e-b0ab5824634a,smartwatch-pulse-s2,Smartwatch Pulse S2,aurora-mobile,electronics,laptop pin trau,0,3190000,,unpaid,pending,sess-028-01
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T12:18:00+00:00,product_click,94d6af4f-6b77-54cd-a78e-b0ab5824634a,smartwatch-pulse-s2,Smartwatch Pulse S2,aurora-mobile,electronics,laptop pin trau,0,3190000,,unpaid,pending,sess-028-01
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T12:21:00+00:00,chat_query,5cb8fc78-29f5-5ca2-b57d-da193e471a32,mobile-aurora-lite-5g,Mobile Aurora Lite 5G,aurora-mobile,electronics,goi y laptop pin trau,0,7990000,,unpaid,pending,sess-028-01
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T12:23:00+00:00,add_to_cart,5cb8fc78-29f5-5ca2-b57d-da193e471a32,mobile-aurora-lite-5g,Mobile Aurora Lite 5G,aurora-mobile,electronics,,1,7990000,,unpaid,pending,sess-028-01
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T12:26:00+00:00,checkout_started,5cb8fc78-29f5-5ca2-b57d-da193e471a32,mobile-aurora-lite-5g,Mobile Aurora Lite 5G,aurora-mobile,electronics,,1,7990000,ORD-028-01,pending,pending,sess-028-01
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T12:30:00+00:00,order_created,5cb8fc78-29f5-5ca2-b57d-da193e471a32,mobile-aurora-lite-5g,Mobile Aurora Lite 5G,aurora-mobile,electronics,,1,7990000,ORD-028-01,pending,pending,sess-028-01
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T12:34:00+00:00,payment_success,5cb8fc78-29f5-5ca2-b57d-da193e471a32,mobile-aurora-lite-5g,Mobile Aurora Lite 5G,aurora-mobile,electronics,,1,7990000,ORD-028-01,paid,preparing,sess-028-01
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T12:40:00+00:00,product_view,e92d810b-7bac-5782-b3ed-2223d756de71,headphones-wavebuds-pro,Headphones WaveBuds Pro,nova-tech,electronics,mua lai,0,2490000,,unpaid,pending,sess-028-01
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T12:42:00+00:00,add_to_cart,e92d810b-7bac-5782-b3ed-2223d756de71,headphones-wavebuds-pro,Headphones WaveBuds Pro,nova-tech,electronics,,1,2490000,,unpaid,pending,sess-028-01
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T12:44:00+00:00,order_created,e92d810b-7bac-5782-b3ed-2223d756de71,headphones-wavebuds-pro,Headphones WaveBuds Pro,nova-tech,electronics,,1,2490000,ORD-028-01-R,pending,pending,sess-028-01
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T12:46:00+00:00,payment_success,e92d810b-7bac-5782-b3ed-2223d756de71,headphones-wavebuds-pro,Headphones WaveBuds Pro,nova-tech,electronics,,1,2490000,ORD-028-01-R,paid,delivered,sess-028-01
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T12:50:00+00:00,search,,,,,sports,binh nuoc the thao,0,,,unpaid,pending,sess-028-02
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T12:55:00+00:00,view_category,,,,,sports,binh nuoc the thao,0,,,unpaid,pending,sess-028-02
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T12:59:00+00:00,product_view,0950d3b9-2b57-5f0b-b5a4-45443f6cb59b,binh-nuoc-trail-steel-1l,Binh nuoc Trail Steel 1L,trailblaze,sports,binh nuoc the thao,0,329000,,unpaid,pending,sess-028-02
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T13:02:00+00:00,product_click,0950d3b9-2b57-5f0b-b5a4-45443f6cb59b,binh-nuoc-trail-steel-1l,Binh nuoc Trail Steel 1L,trailblaze,sports,binh nuoc the thao,0,329000,,unpaid,pending,sess-028-02
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T13:05:00+00:00,product_view,93e549c4-8d3a-54b4-9f3a-af9c7263d316,ta-tay-hex-10kg-pair,Ta tay Hex 10kg Pair,trailblaze,sports,binh nuoc the thao,0,1299000,,unpaid,pending,sess-028-02
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T13:08:00+00:00,product_click,93e549c4-8d3a-54b4-9f3a-af9c7263d316,ta-tay-hex-10kg-pair,Ta tay Hex 10kg Pair,trailblaze,sports,binh nuoc the thao,0,1299000,,unpaid,pending,sess-028-02
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T13:11:00+00:00,add_to_cart,0950d3b9-2b57-5f0b-b5a4-45443f6cb59b,binh-nuoc-trail-steel-1l,Binh nuoc Trail Steel 1L,trailblaze,sports,,1,329000,,unpaid,pending,sess-028-02
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T13:14:00+00:00,checkout_started,0950d3b9-2b57-5f0b-b5a4-45443f6cb59b,binh-nuoc-trail-steel-1l,Binh nuoc Trail Steel 1L,trailblaze,sports,,1,329000,ORD-028-02,pending,pending,sess-028-02
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T13:18:00+00:00,order_created,0950d3b9-2b57-5f0b-b5a4-45443f6cb59b,binh-nuoc-trail-steel-1l,Binh nuoc Trail Steel 1L,trailblaze,sports,,1,329000,ORD-028-02,pending,pending,sess-028-02
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T13:22:00+00:00,payment_success,0950d3b9-2b57-5f0b-b5a4-45443f6cb59b,binh-nuoc-trail-steel-1l,Binh nuoc Trail Steel 1L,trailblaze,sports,,1,329000,ORD-028-02,paid,in_transit,sess-028-02
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T13:28:00+00:00,search,,,,,electronics,dien thoai chup anh dep,0,,,unpaid,pending,sess-028-03
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T13:33:00+00:00,view_category,,,,,electronics,dien thoai chup anh dep,0,,,unpaid,pending,sess-028-03
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T13:37:00+00:00,product_view,39ca8a18-d5ff-5ebc-89b3-0c00c8f6fc0b,laptop-studio-pro-16,Laptop Studio Pro 16,nova-tech,electronics,dien thoai chup anh dep,0,35990000,,unpaid,pending,sess-028-03
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T13:40:00+00:00,product_click,39ca8a18-d5ff-5ebc-89b3-0c00c8f6fc0b,laptop-studio-pro-16,Laptop Studio Pro 16,nova-tech,electronics,dien thoai chup anh dep,0,35990000,,unpaid,pending,sess-028-03
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T13:43:00+00:00,product_view,94d6af4f-6b77-54cd-a78e-b0ab5824634a,smartwatch-pulse-s2,Smartwatch Pulse S2,aurora-mobile,electronics,dien thoai chup anh dep,0,3190000,,unpaid,pending,sess-028-03
c15f2e4a-18f0-5bd2-8987-820e8aaec16a,customer,45-54,female,2026-04-02T13:46:00+00:00,product_click,94d6af4f-6b77-54cd-a78e-b0ab5824634a,smartwatch-pulse-s2,Smartwatch Pulse S2,aurora-mobile,electronics,dien thoai chup anh dep,0,3190000,,unpaid,pending,sess-028-03
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T13:00:00+00:00,search,,,,,fashion,mu bucket,0,,,unpaid,pending,sess-029-01
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T13:05:00+00:00,view_category,,,,,fashion,mu bucket,0,,,unpaid,pending,sess-029-01
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T13:09:00+00:00,product_view,d970c781-9979-5b17-a28e-370fdce7f387,ao-khoac-urban-shell,Ao khoac Urban Shell,urban-vogue,fashion,mu bucket,0,799000,,unpaid,pending,sess-029-01
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T13:12:00+00:00,product_click,d970c781-9979-5b17-a28e-370fdce7f387,ao-khoac-urban-shell,Ao khoac Urban Shell,urban-vogue,fashion,mu bucket,0,799000,,unpaid,pending,sess-029-01
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T13:15:00+00:00,product_view,534cfdd3-727a-5750-bd97-b0cea6109b20,dam-midi-softline,Dam midi SoftLine,urban-vogue,fashion,mu bucket,0,899000,,unpaid,pending,sess-029-01
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T13:18:00+00:00,product_click,534cfdd3-727a-5750-bd97-b0cea6109b20,dam-midi-softline,Dam midi SoftLine,urban-vogue,fashion,mu bucket,0,899000,,unpaid,pending,sess-029-01
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T13:21:00+00:00,add_to_cart,d970c781-9979-5b17-a28e-370fdce7f387,ao-khoac-urban-shell,Ao khoac Urban Shell,urban-vogue,fashion,,1,799000,,unpaid,pending,sess-029-01
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T13:24:00+00:00,checkout_started,d970c781-9979-5b17-a28e-370fdce7f387,ao-khoac-urban-shell,Ao khoac Urban Shell,urban-vogue,fashion,,1,799000,ORD-029-01,pending,pending,sess-029-01
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T13:28:00+00:00,order_created,d970c781-9979-5b17-a28e-370fdce7f387,ao-khoac-urban-shell,Ao khoac Urban Shell,urban-vogue,fashion,,1,799000,ORD-029-01,pending,pending,sess-029-01
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T13:32:00+00:00,payment_success,d970c781-9979-5b17-a28e-370fdce7f387,ao-khoac-urban-shell,Ao khoac Urban Shell,urban-vogue,fashion,,1,799000,ORD-029-01,paid,in_transit,sess-029-01
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T13:38:00+00:00,search,,,,,accessories,tui deo cheo,0,,,unpaid,pending,sess-029-02
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T13:43:00+00:00,view_category,,,,,accessories,tui deo cheo,0,,,unpaid,pending,sess-029-02
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T13:47:00+00:00,product_view,203be474-75e3-5eb3-92f6-a8705238e018,op-lung-magsafe-clear,Op lung MagSafe Clear,carry-all,accessories,tui deo cheo,0,249000,,unpaid,pending,sess-029-02
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T13:50:00+00:00,product_click,203be474-75e3-5eb3-92f6-a8705238e018,op-lung-magsafe-clear,Op lung MagSafe Clear,carry-all,accessories,tui deo cheo,0,249000,,unpaid,pending,sess-029-02
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T13:53:00+00:00,product_view,0e79f2b9-47d9-5d14-b6d5-858a0d3a0aa3,kinh-mat-sunframe,Kinh mat SunFrame,carry-all,accessories,tui deo cheo,0,559000,,unpaid,pending,sess-029-02
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T13:56:00+00:00,product_click,0e79f2b9-47d9-5d14-b6d5-858a0d3a0aa3,kinh-mat-sunframe,Kinh mat SunFrame,carry-all,accessories,tui deo cheo,0,559000,,unpaid,pending,sess-029-02
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T13:59:00+00:00,search,,,,,fashion,quan jean form rong,0,,,unpaid,pending,sess-029-03
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T14:04:00+00:00,view_category,,,,,fashion,quan jean form rong,0,,,unpaid,pending,sess-029-03
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T14:08:00+00:00,product_view,57fad489-a168-5d19-9c8f-1ffb32f40cd1,quan-jogger-move-easy,Quan jogger Move Easy,urban-vogue,fashion,quan jean form rong,0,459000,,unpaid,pending,sess-029-03
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T14:11:00+00:00,product_click,57fad489-a168-5d19-9c8f-1ffb32f40cd1,quan-jogger-move-easy,Quan jogger Move Easy,urban-vogue,fashion,quan jean form rong,0,459000,,unpaid,pending,sess-029-03
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T14:14:00+00:00,product_view,d970c781-9979-5b17-a28e-370fdce7f387,ao-khoac-urban-shell,Ao khoac Urban Shell,urban-vogue,fashion,quan jean form rong,0,799000,,unpaid,pending,sess-029-03
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T14:17:00+00:00,product_click,d970c781-9979-5b17-a28e-370fdce7f387,ao-khoac-urban-shell,Ao khoac Urban Shell,urban-vogue,fashion,quan jean form rong,0,799000,,unpaid,pending,sess-029-03
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T14:20:00+00:00,chat_query,57fad489-a168-5d19-9c8f-1ffb32f40cd1,quan-jogger-move-easy,Quan jogger Move Easy,urban-vogue,fashion,goi y quan jean form rong,0,459000,,unpaid,pending,sess-029-03
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T14:22:00+00:00,add_to_wishlist,57fad489-a168-5d19-9c8f-1ffb32f40cd1,quan-jogger-move-easy,Quan jogger Move Easy,urban-vogue,fashion,,0,459000,,unpaid,pending,sess-029-03
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T14:24:00+00:00,add_to_cart,57fad489-a168-5d19-9c8f-1ffb32f40cd1,quan-jogger-move-easy,Quan jogger Move Easy,urban-vogue,fashion,,1,459000,,unpaid,pending,sess-029-03
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T14:27:00+00:00,checkout_started,57fad489-a168-5d19-9c8f-1ffb32f40cd1,quan-jogger-move-easy,Quan jogger Move Easy,urban-vogue,fashion,,1,459000,ORD-029-03,pending,pending,sess-029-03
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T14:31:00+00:00,order_created,57fad489-a168-5d19-9c8f-1ffb32f40cd1,quan-jogger-move-easy,Quan jogger Move Easy,urban-vogue,fashion,,1,459000,ORD-029-03,pending,pending,sess-029-03
a2358873-146a-5366-95b7-6364eea7a87a,customer,18-24,male,2026-04-02T14:35:00+00:00,payment_success,57fad489-a168-5d19-9c8f-1ffb32f40cd1,quan-jogger-move-easy,Quan jogger Move Easy,urban-vogue,fashion,,1,459000,ORD-029-03,paid,delivered,sess-029-03
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T14:00:00+00:00,search,,,,,groceries,granola it duong,0,,,unpaid,pending,sess-030-01
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T14:05:00+00:00,view_category,,,,,groceries,granola it duong,0,,,unpaid,pending,sess-030-01
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T14:09:00+00:00,product_view,f867ea62-b427-5379-95d3-8165a196064d,coffee-single-origin-dalat,Coffee Single Origin Da Lat,green-basket,groceries,granola it duong,0,189000,,unpaid,pending,sess-030-01
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T14:12:00+00:00,product_click,f867ea62-b427-5379-95d3-8165a196064d,coffee-single-origin-dalat,Coffee Single Origin Da Lat,green-basket,groceries,granola it duong,0,189000,,unpaid,pending,sess-030-01
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T14:15:00+00:00,product_view,b7d4943f-f691-5c7c-9791-19532dff7d11,nuts-premium-mix-500g,Nuts Premium Mix 500g,green-basket,groceries,granola it duong,0,175000,,unpaid,pending,sess-030-01
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T14:18:00+00:00,product_click,b7d4943f-f691-5c7c-9791-19532dff7d11,nuts-premium-mix-500g,Nuts Premium Mix 500g,green-basket,groceries,granola it duong,0,175000,,unpaid,pending,sess-030-01
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T14:21:00+00:00,search,,,,,books,sach thiet ke,0,,,unpaid,pending,sess-030-02
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T14:26:00+00:00,view_category,,,,,books,sach thiet ke,0,,,unpaid,pending,sess-030-02
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T14:30:00+00:00,product_view,4318580e-cba0-5756-8df0-05e135b9054b,book-deep-work-playbook,Book Deep Work Playbook,mindforge,books,sach thiet ke,0,179000,,unpaid,pending,sess-030-02
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T14:33:00+00:00,product_click,4318580e-cba0-5756-8df0-05e135b9054b,book-deep-work-playbook,Book Deep Work Playbook,mindforge,books,sach thiet ke,0,179000,,unpaid,pending,sess-030-02
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T14:36:00+00:00,product_view,4f505f22-ca63-5424-8241-e38d8c891494,book-lean-business-notes,Book Lean Business Notes,mindforge,books,sach thiet ke,0,199000,,unpaid,pending,sess-030-02
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T14:39:00+00:00,product_click,4f505f22-ca63-5424-8241-e38d8c891494,book-lean-business-notes,Book Lean Business Notes,mindforge,books,sach thiet ke,0,199000,,unpaid,pending,sess-030-02
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T14:42:00+00:00,chat_query,4318580e-cba0-5756-8df0-05e135b9054b,book-deep-work-playbook,Book Deep Work Playbook,mindforge,books,goi y sach thiet ke,0,179000,,unpaid,pending,sess-030-02
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T14:44:00+00:00,add_to_wishlist,4318580e-cba0-5756-8df0-05e135b9054b,book-deep-work-playbook,Book Deep Work Playbook,mindforge,books,,0,179000,,unpaid,pending,sess-030-02
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T14:46:00+00:00,add_to_cart,4318580e-cba0-5756-8df0-05e135b9054b,book-deep-work-playbook,Book Deep Work Playbook,mindforge,books,,1,179000,,unpaid,pending,sess-030-02
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T14:49:00+00:00,checkout_started,4318580e-cba0-5756-8df0-05e135b9054b,book-deep-work-playbook,Book Deep Work Playbook,mindforge,books,,1,179000,ORD-030-02,pending,pending,sess-030-02
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T14:53:00+00:00,order_created,4318580e-cba0-5756-8df0-05e135b9054b,book-deep-work-playbook,Book Deep Work Playbook,mindforge,books,,1,179000,ORD-030-02,pending,pending,sess-030-02
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T14:57:00+00:00,payment_success,4318580e-cba0-5756-8df0-05e135b9054b,book-deep-work-playbook,Book Deep Work Playbook,mindforge,books,,1,179000,ORD-030-02,paid,delivered,sess-030-02
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T15:03:00+00:00,search,,,,,groceries,ca phe hat rang,0,,,unpaid,pending,sess-030-03
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T15:08:00+00:00,view_category,,,,,groceries,ca phe hat rang,0,,,unpaid,pending,sess-030-03
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T15:12:00+00:00,product_view,191954cb-09b7-590a-9db0-7ac73c8500d5,granola-honey-almond,Granola Honey Almond,green-basket,groceries,ca phe hat rang,0,165000,,unpaid,pending,sess-030-03
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T15:15:00+00:00,product_click,191954cb-09b7-590a-9db0-7ac73c8500d5,granola-honey-almond,Granola Honey Almond,green-basket,groceries,ca phe hat rang,0,165000,,unpaid,pending,sess-030-03
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T15:18:00+00:00,product_view,f867ea62-b427-5379-95d3-8165a196064d,coffee-single-origin-dalat,Coffee Single Origin Da Lat,green-basket,groceries,ca phe hat rang,0,189000,,unpaid,pending,sess-030-03
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T15:21:00+00:00,product_click,f867ea62-b427-5379-95d3-8165a196064d,coffee-single-origin-dalat,Coffee Single Origin Da Lat,green-basket,groceries,ca phe hat rang,0,189000,,unpaid,pending,sess-030-03
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T15:24:00+00:00,add_to_wishlist,191954cb-09b7-590a-9db0-7ac73c8500d5,granola-honey-almond,Granola Honey Almond,green-basket,groceries,,0,165000,,unpaid,pending,sess-030-03
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T15:26:00+00:00,add_to_cart,191954cb-09b7-590a-9db0-7ac73c8500d5,granola-honey-almond,Granola Honey Almond,green-basket,groceries,,1,165000,,unpaid,pending,sess-030-03
ed4dc2e1-5576-53bf-876c-42bba27555e7,customer,25-34,other,2026-04-02T15:29:00+00:00,remove_from_cart,191954cb-09b7-590a-9db0-7ac73c8500d5,granola-honey-almond,Granola Honey Almond,green-basket,groceries,,0,165000,,unpaid,pending,sess-030-03
e456bfd5-c82f-52fe-8747-43fe9fad6a66,customer,35-44,female,2026-04-02T15:00:00+00:00,search,,,,,home_appliances,noi chien khong dau,0,,,unpaid,pending,sess-031-01
e456bfd5-c82f-52fe-8747-43fe9fad6a66,customer,35-44,female,2026-04-02T15:05:00+00:00,view_category,,,,,home_appliances,noi chien khong dau,0,,,unpaid,pending,sess-031-01
